Label,Value,Year
Reported,23,1985
Cleared,22,1985
Reported,19,1986
Cleared,20,1986
Reported,29,1987
Cleared,20,1987
Reported,46,1988
Cleared,17,1988
Reported,20,1989
Cleared,4,1989
Reported,40,1990
Cleared,7,1990
Reported,40,1991
Cleared,6,1991
Reported,39,1992
Cleared,0,1992
Reported,46,1993
Cleared,0,1993
Reported,50,1994
Cleared,0,1994
Reported,61,1995
Cleared,2,1995
Reported,60,1996
Cleared,1,1996
Reported,68,1997
Cleared,0,1997
Reported,72,1998
Cleared,2,1998
Reported,52,1999
Cleared,0,1999
Reported,128,2003
Cleared,0,2003
Reported,136,2004
Cleared,0,2004
Reported,110,2005
Cleared,0,2005
Reported,126,2006
Cleared,0,2006
Reported,61,2007
Cleared,0,2007
Reported,58,2008
Cleared,0,2008
Reported,124,2009
Cleared,8,2009
Reported,153,2010
Cleared,6,2010
Reported,77,2011
Cleared,3,2011
Reported,56,2012
Cleared,1,2012
Reported,80,2013
Cleared,0,2013
Reported,42,2014
Cleared,0,2014
Reported,42,2015
Cleared,5,2015
Reported,67,2016
Cleared,6,2016
Reported,59,2017
Cleared,7,2017
Reported,58,2018
Cleared,3,2018
