Label,Value,Year
Reported,19,1985
Cleared,8,1985
Reported,38,1986
Cleared,11,1986
Reported,17,1987
Cleared,1,1987
Reported,23,1988
Cleared,12,1988
Reported,33,1989
Cleared,22,1989
Reported,24,1990
Cleared,9,1990
Reported,66,1991
Cleared,30,1991
Reported,78,1992
Cleared,36,1992
Reported,83,1993
Cleared,68,1993
Reported,54,1994
Cleared,27,1994
Reported,55,1995
Cleared,20,1995
Reported,40,1996
Cleared,19,1996
Reported,71,1997
Cleared,22,1997
Reported,80,1998
Cleared,25,1998
Reported,59,1999
Cleared,42,1999
Reported,48,2000
Cleared,27,2000
Reported,55,2001
Cleared,22,2001
Reported,106,2002
Cleared,64,2002
Reported,147,2003
Cleared,85,2003
Reported,154,2004
Cleared,61,2004
Reported,141,2005
Cleared,61,2005
Reported,152,2006
Cleared,49,2006
Reported,120,2007
Cleared,65,2007
Reported,141,2008
Cleared,85,2008
Reported,140,2009
Cleared,94,2009
Reported,117,2010
Cleared,73,2010
Reported,30,2011
Cleared,27,2011
Reported,64,2012
Cleared,41,2012
Reported,62,2013
Cleared,54,2013
Reported,57,2014
Cleared,47,2014
Reported,51,2015
Cleared,45,2015
Reported,74,2016
Cleared,52,2016
Reported,93,2017
Cleared,57,2017
Reported,125,2018
Cleared,56,2018
